comment_id,post_id,user_id,comment_text,created_at
1417,254,944,Comment text 1417,2025-11-12 21:48:00.787233
1418,382,574,Comment text 1418,2026-01-25 21:48:00.787237
1419,232,729,Comment text 1419,2025-11-05 21:48:00.787240
1420,67,688,Comment text 1420,2026-01-26 21:48:00.787244
1421,90,502,Comment text 1421,2025-12-12 21:48:00.787247
1422,405,149,Comment text 1422,2025-10-25 21:48:00.787251
1423,253,859,Comment text 1423,2025-12-21 21:48:00.787255
1424,372,483,Comment text 1424,2025-09-07 21:48:00.787258
1425,128,183,Comment text 1425,2025-09-29 21:48:00.787262
1426,486,797,Comment text 1426,2026-02-01 21:48:00.787266
1427,230,179,Comment text 1427,2026-02-06 21:48:00.787269
1428,71,158,Comment text 1428,2025-12-16 21:48:00.787273
1429,412,79,Comment text 1429,2026-01-28 21:48:00.787276
1430,144,933,Comment text 1430,2026-01-15 21:48:00.787280
1431,352,270,Comment text 1431,2026-02-10 21:48:00.787283
1432,126,803,Comment text 1432,2025-09-17 21:48:00.787286
1433,410,670,Comment text 1433,2026-01-05 21:48:00.787290
1434,327,289,Comment text 1434,2025-10-18 21:48:00.787293
1435,11,15,Comment text 1435,2025-10-17 21:48:00.787297
1436,459,670,Comment text 1436,2026-01-25 21:48:00.787301
1437,223,233,Comment text 1437,2026-02-19 21:48:00.787304
1438,150,206,Comment text 1438,2026-02-21 21:48:00.787308
1439,231,555,Comment text 1439,2026-01-29 21:48:00.787311
1440,475,886,Comment text 1440,2026-01-12 21:48:00.787315
1441,71,322,Comment text 1441,2026-02-05 21:48:00.787319
1442,382,511,Comment text 1442,2025-10-28 21:48:00.787322
1443,425,906,Comment text 1443,2025-12-25 21:48:00.787330
1444,315,526,Comment text 1444,2025-09-09 21:48:00.787333
1445,122,33,Comment text 1445,2026-02-09 21:48:00.787337
1446,24,499,Comment text 1446,2025-11-26 21:48:00.787340
1447,405,870,Comment text 1447,2025-12-06 21:48:00.787344
1448,117,736,Comment text 1448,2025-10-30 21:48:00.787347
1449,37,824,Comment text 1449,2025-09-03 21:48:00.787350
1450,113,834,Comment text 1450,2025-09-15 21:48:00.787354
1451,448,608,Comment text 1451,2026-01-18 21:48:00.787358
1452,434,46,Comment text 1452,2026-02-07 21:48:00.787362
1453,93,576,Comment text 1453,2025-11-03 21:48:00.787365
1454,399,163,Comment text 1454,2025-12-09 21:48:00.787369
1455,52,873,Comment text 1455,2025-12-06 21:48:00.787372
1456,170,71,Comment text 1456,2026-01-17 21:48:00.787375
1457,290,448,Comment text 1457,2025-09-05 21:48:00.787379
1458,192,598,Comment text 1458,2025-10-04 21:48:00.787383
1459,27,84,Comment text 1459,2025-12-20 21:48:00.787386
1460,395,791,Comment text 1460,2026-01-06 21:48:00.787389
1461,395,347,Comment text 1461,2025-10-04 21:48:00.787393
1462,18,409,Comment text 1462,2025-12-21 21:48:00.787396
1463,272,951,Comment text 1463,2026-02-14 21:48:00.787400
1464,180,310,Comment text 1464,2026-01-17 21:48:00.787403
1465,233,912,Comment text 1465,2025-12-15 21:48:00.787406
1466,329,310,Comment text 1466,2026-01-04 21:48:00.787410
1467,117,180,Comment text 1467,2025-12-03 21:48:00.787414
1468,276,711,Comment text 1468,2025-11-17 21:48:00.787417
1469,94,448,Comment text 1469,2025-09-18 21:48:00.787421
1470,215,803,Comment text 1470,2025-08-30 21:48:00.787424
1471,95,195,Comment text 1471,2026-02-05 21:48:00.787427
1472,23,922,Comment text 1472,2026-01-27 21:48:00.787431
1473,401,246,Comment text 1473,2025-09-01 21:48:00.787434
1474,169,998,Comment text 1474,2026-02-22 21:48:00.787438
1475,433,389,Comment text 1475,2026-02-01 21:48:00.787442
1476,160,133,Comment text 1476,2025-10-09 21:48:00.787445
1477,293,693,Comment text 1477,2025-11-30 21:48:00.787449
1478,85,816,Comment text 1478,2025-12-01 21:48:00.787452
1479,370,587,Comment text 1479,2025-09-24 21:48:00.787456
1480,459,584,Comment text 1480,2025-10-26 21:48:00.787459
1481,164,111,Comment text 1481,2025-12-19 21:48:00.787463
1482,50,134,Comment text 1482,2026-01-29 21:48:00.787466
1483,388,239,Comment text 1483,2025-11-22 21:48:00.787469
1484,361,498,Comment text 1484,2025-10-16 21:48:00.787473
1485,337,825,Comment text 1485,2026-02-07 21:48:00.787476
1486,338,826,Comment text 1486,2025-09-03 21:48:00.787480
1487,89,423,Comment text 1487,2025-11-21 21:48:00.787483
1488,79,564,Comment text 1488,2025-12-02 21:48:00.787487
1489,367,436,Comment text 1489,2026-01-12 21:48:00.787490
1490,78,332,Comment text 1490,2025-12-29 21:48:00.787493
1491,482,148,Comment text 1491,2026-01-12 21:48:00.787497
1492,84,799,Comment text 1492,2025-10-21 21:48:00.787500
1493,378,456,Comment text 1493,2025-12-26 21:48:00.787504
1494,375,55,Comment text 1494,2026-01-25 21:48:00.787507
1495,374,287,Comment text 1495,2025-11-28 21:48:00.787511
1496,124,465,Comment text 1496,2026-02-26 21:48:00.787514
1497,132,840,Comment text 1497,2025-11-20 21:48:00.787518
1498,51,31,Comment text 1498,2025-09-11 21:48:00.787523
1499,332,656,Comment text 1499,2026-01-25 21:48:00.787526
1500,146,620,Comment text 1500,2026-01-10 21:48:00.787530
1501,369,888,Comment text 1501,2025-11-19 21:48:00.787533
1502,266,6,Comment text 1502,2025-10-12 21:48:00.787537
1503,267,13,Comment text 1503,2025-09-04 21:48:00.787541
1504,223,460,Comment text 1504,2025-12-03 21:48:00.787545
1505,301,307,Comment text 1505,2025-10-26 21:48:00.787549
1506,403,119,Comment text 1506,2025-09-27 21:48:00.787553
1507,254,824,Comment text 1507,2025-09-02 21:48:00.787557
1508,28,612,Comment text 1508,2025-10-22 21:48:00.787560
1509,411,615,Comment text 1509,2026-02-02 21:48:00.787564
1510,4,157,Comment text 1510,2025-11-10 21:48:00.787567
1511,242,305,Comment text 1511,2026-02-06 21:48:00.787570
1512,181,94,Comment text 1512,2026-01-19 21:48:00.787574
1513,220,424,Comment text 1513,2025-09-20 21:48:00.787579
1514,316,744,Comment text 1514,2026-02-23 21:48:00.787582
1515,145,610,Comment text 1515,2025-12-11 21:48:00.787585
1516,326,882,Comment text 1516,2025-10-16 21:48:00.787588
1517,245,605,Comment text 1517,2025-11-29 21:48:00.787592
1518,365,781,Comment text 1518,2026-02-02 21:48:00.787596
1519,206,40,Comment text 1519,2026-01-05 21:48:00.787600
1520,344,561,Comment text 1520,2026-02-07 21:48:00.787604
1521,282,190,Comment text 1521,2025-12-17 21:48:00.787607
1522,158,714,Comment text 1522,2026-01-30 21:48:00.787611
1523,490,50,Comment text 1523,2025-09-29 21:48:00.787614
1524,43,786,Comment text 1524,2025-11-15 21:48:00.787618
1525,383,205,Comment text 1525,2026-01-16 21:48:00.787621
1526,466,118,Comment text 1526,2025-09-30 21:48:00.787625
1527,292,156,Comment text 1527,2026-02-15 21:48:00.787634
1528,390,129,Comment text 1528,2026-02-13 21:48:00.787638
1529,66,186,Comment text 1529,2025-11-28 21:48:00.787642
1530,97,35,Comment text 1530,2025-12-25 21:48:00.787645
1531,250,52,Comment text 1531,2026-02-20 21:48:00.787648
1532,102,286,Comment text 1532,2025-10-23 21:48:00.787652
1533,349,61,Comment text 1533,2026-01-15 21:48:00.787655
1534,76,276,Comment text 1534,2026-01-30 21:48:00.787659
1535,105,197,Comment text 1535,2025-10-20 21:48:00.787664
1536,320,815,Comment text 1536,2025-12-13 21:48:00.787667
1537,451,125,Comment text 1537,2026-02-24 21:48:00.787670
1538,468,624,Comment text 1538,2025-10-05 21:48:00.787674
1539,385,71,Comment text 1539,2026-02-11 21:48:00.787678
1540,212,957,Comment text 1540,2025-10-22 21:48:00.787681
1541,385,726,Comment text 1541,2026-01-16 21:48:00.787685
1542,302,250,Comment text 1542,2025-09-09 21:48:00.787689
1543,67,386,Comment text 1543,2025-12-05 21:48:00.787693
1544,10,468,Comment text 1544,2026-02-19 21:48:00.787696
1545,262,487,Comment text 1545,2026-01-30 21:48:00.787700
1546,247,17,Comment text 1546,2026-02-03 21:48:00.787703
1547,437,31,Comment text 1547,2025-09-10 21:48:00.787707
1548,75,82,Comment text 1548,2026-02-13 21:48:00.787710
1549,329,30,Comment text 1549,2025-10-23 21:48:00.787714
1550,431,225,Comment text 1550,2025-10-29 21:48:00.787718
1551,18,888,Comment text 1551,2025-10-03 21:48:00.787721
1552,452,763,Comment text 1552,2026-01-21 21:48:00.787725
1553,254,465,Comment text 1553,2026-02-07 21:48:00.787729
1554,114,544,Comment text 1554,2025-10-21 21:48:00.787732
1555,442,424,Comment text 1555,2025-11-18 21:48:00.787736
1556,496,205,Comment text 1556,2025-09-19 21:48:00.787739
1557,171,377,Comment text 1557,2025-12-30 21:48:00.787743
1558,186,433,Comment text 1558,2025-10-21 21:48:00.787746
1559,66,622,Comment text 1559,2026-02-18 21:48:00.787750
1560,196,148,Comment text 1560,2025-12-06 21:48:00.787754
1561,213,231,Comment text 1561,2026-01-30 21:48:00.787757
1562,231,426,Comment text 1562,2025-10-11 21:48:00.787761
1563,58,999,Comment text 1563,2025-10-01 21:48:00.787764
1564,364,569,Comment text 1564,2025-12-30 21:48:00.787768
1565,110,995,Comment text 1565,2026-02-23 21:48:00.787771
1566,69,196,Comment text 1566,2026-02-01 21:48:00.787775
1567,137,866,Comment text 1567,2025-11-08 21:48:00.787778
1568,364,375,Comment text 1568,2026-01-22 21:48:00.787782
1569,417,674,Comment text 1569,2025-10-11 21:48:00.787786
1570,310,758,Comment text 1570,2025-11-15 21:48:00.787789
1571,40,883,Comment text 1571,2025-10-24 21:48:00.787793
1572,292,514,Comment text 1572,2025-09-29 21:48:00.787796
1573,352,439,Comment text 1573,2025-12-23 21:48:00.787800
1574,226,401,Comment text 1574,2025-11-05 21:48:00.787803
1575,233,622,Comment text 1575,2026-02-18 21:48:00.787807
1576,427,856,Comment text 1576,2025-12-18 21:48:00.787811
1577,218,133,Comment text 1577,2025-09-25 21:48:00.787815
1578,224,357,Comment text 1578,2025-09-11 21:48:00.787819
1579,143,776,Comment text 1579,2026-01-23 21:48:00.787822
1580,307,969,Comment text 1580,2025-11-13 21:48:00.787826
1581,303,958,Comment text 1581,2025-10-27 21:48:00.787830
1582,310,10,Comment text 1582,2025-10-31 21:48:00.787834
1583,387,396,Comment text 1583,2025-10-24 21:48:00.787838
1584,473,323,Comment text 1584,2026-02-12 21:48:00.787841
1585,343,293,Comment text 1585,2026-01-29 21:48:00.787845
1586,402,952,Comment text 1586,2025-12-03 21:48:00.787867
1587,224,566,Comment text 1587,2026-01-23 21:48:00.787871
1588,446,605,Comment text 1588,2025-12-12 21:48:00.787874
1589,406,386,Comment text 1589,2025-11-17 21:48:00.787877
1590,362,726,Comment text 1590,2025-12-26 21:48:00.787881
1591,115,186,Comment text 1591,2026-01-30 21:48:00.787884
1592,163,634,Comment text 1592,2025-09-17 21:48:00.787888
1593,219,331,Comment text 1593,2025-10-09 21:48:00.787891
1594,329,331,Comment text 1594,2025-09-17 21:48:00.787895
1595,262,289,Comment text 1595,2026-01-24 21:48:00.787899
1596,162,146,Comment text 1596,2026-01-06 21:48:00.787902
1597,168,883,Comment text 1597,2025-10-20 21:48:00.787905
1598,403,835,Comment text 1598,2025-11-13 21:48:00.787909
1599,382,698,Comment text 1599,2025-12-10 21:48:00.787912
1600,352,399,Comment text 1600,2025-10-01 21:48:00.787916
1601,191,205,Comment text 1601,2026-01-03 21:48:00.787920
1602,163,797,Comment text 1602,2026-02-09 21:48:00.787923
1603,121,288,Comment text 1603,2025-12-10 21:48:00.787927
1604,234,687,Comment text 1604,2025-11-15 21:48:00.787930
1605,17,877,Comment text 1605,2026-01-05 21:48:00.787934
1606,164,419,Comment text 1606,2025-12-23 21:48:00.787938
1607,88,139,Comment text 1607,2025-09-20 21:48:00.787941
1608,41,549,Comment text 1608,2025-12-30 21:48:00.787945
1609,317,678,Comment text 1609,2025-11-22 21:48:00.787948
1610,81,84,Comment text 1610,2025-12-21 21:48:00.787952
1611,186,69,Comment text 1611,2025-11-24 21:48:00.787956
1612,109,628,Comment text 1612,2026-02-05 21:48:00.787965
1613,36,238,Comment text 1613,2025-10-11 21:48:00.787968
1614,357,18,Comment text 1614,2025-09-24 21:48:00.787972
1615,261,775,Comment text 1615,2026-01-12 21:48:00.787976
1616,55,390,Comment text 1616,2025-11-01 21:48:00.787979
1617,103,865,Comment text 1617,2025-10-28 21:48:00.787983
1618,353,451,Comment text 1618,2025-12-02 21:48:00.787987
1619,159,231,Comment text 1619,2026-02-14 21:48:00.787990
1620,17,981,Comment text 1620,2025-09-29 21:48:00.787993
1621,273,697,Comment text 1621,2025-11-30 21:48:00.787997
1622,452,262,Comment text 1622,2026-01-10 21:48:00.788000
1623,432,263,Comment text 1623,2025-10-11 21:48:00.788004
1624,96,815,Comment text 1624,2025-10-07 21:48:00.788007
1625,493,86,Comment text 1625,2025-10-04 21:48:00.788011
1626,463,4,Comment text 1626,2026-02-10 21:48:00.788015
1627,469,55,Comment text 1627,2025-11-24 21:48:00.788018
1628,178,133,Comment text 1628,2025-10-20 21:48:00.788022
1629,247,481,Comment text 1629,2026-01-05 21:48:00.788025
1630,430,381,Comment text 1630,2025-11-26 21:48:00.788029
1631,494,892,Comment text 1631,2025-12-03 21:48:00.788032
1632,45,14,Comment text 1632,2025-11-06 21:48:00.788036
1633,335,349,Comment text 1633,2025-10-05 21:48:00.788040
1634,182,793,Comment text 1634,2025-10-10 21:48:00.788043
1635,23,159,Comment text 1635,2025-10-30 21:48:00.788047
1636,454,315,Comment text 1636,2026-01-31 21:48:00.788050
1637,283,87,Comment text 1637,2025-12-18 21:48:00.788054
1638,92,778,Comment text 1638,2025-11-30 21:48:00.788058
1639,174,837,Comment text 1639,2025-11-30 21:48:00.788062
1640,353,736,Comment text 1640,2026-01-18 21:48:00.788065
1641,32,600,Comment text 1641,2025-09-03 21:48:00.788069
1642,392,369,Comment text 1642,2025-09-14 21:48:00.788073
1643,54,732,Comment text 1643,2026-02-10 21:48:00.788076
1644,466,865,Comment text 1644,2025-11-16 21:48:00.788080
1645,312,86,Comment text 1645,2025-11-08 21:48:00.788084
1646,71,615,Comment text 1646,2026-01-31 21:48:00.788087
1647,210,580,Comment text 1647,2026-02-24 21:48:00.788091
1648,187,560,Comment text 1648,2025-11-09 21:48:00.788095
1649,448,647,Comment text 1649,2026-01-03 21:48:00.788098
1650,430,855,Comment text 1650,2026-01-28 21:48:00.788103
1651,358,316,Comment text 1651,2026-01-18 21:48:00.788106
1652,102,740,Comment text 1652,2026-01-02 21:48:00.788109
1653,422,79,Comment text 1653,2026-01-07 21:48:00.788113
1654,92,231,Comment text 1654,2026-01-16 21:48:00.788117
1655,222,262,Comment text 1655,2026-01-14 21:48:00.788120
1656,207,487,Comment text 1656,2026-02-21 21:48:00.788124
1657,92,242,Comment text 1657,2026-02-10 21:48:00.788128
1658,473,69,Comment text 1658,2026-02-14 21:48:00.788132
1659,134,1000,Comment text 1659,2026-02-06 21:48:00.788136
1660,121,854,Comment text 1660,2025-10-10 21:48:00.788139
1661,470,106,Comment text 1661,2025-10-25 21:48:00.788143
1662,318,710,Comment text 1662,2025-12-30 21:48:00.788146
1663,39,813,Comment text 1663,2025-09-14 21:48:00.788150
1664,43,748,Comment text 1664,2025-09-24 21:48:00.788153
1665,115,508,Comment text 1665,2026-01-04 21:48:00.788157
1666,303,489,Comment text 1666,2025-09-07 21:48:00.788161
1667,179,203,Comment text 1667,2025-09-17 21:48:00.788164
1668,191,789,Comment text 1668,2026-01-13 21:48:00.788167
1669,288,766,Comment text 1669,2025-11-08 21:48:00.788171
1670,474,793,Comment text 1670,2026-01-08 21:48:00.788174
1671,284,313,Comment text 1671,2025-12-01 21:48:00.788178
1672,117,615,Comment text 1672,2025-11-18 21:48:00.788181
1673,478,653,Comment text 1673,2026-02-25 21:48:00.788185
1674,417,524,Comment text 1674,2025-12-15 21:48:00.788188
1675,384,44,Comment text 1675,2025-12-10 21:48:00.788192
1676,36,44,Comment text 1676,2025-10-02 21:48:00.788195
1677,403,886,Comment text 1677,2026-01-11 21:48:00.788199
1678,28,72,Comment text 1678,2025-10-02 21:48:00.788202
1679,460,984,Comment text 1679,2026-02-17 21:48:00.788206
1680,89,525,Comment text 1680,2025-10-03 21:48:00.788209
1681,405,669,Comment text 1681,2025-11-08 21:48:00.788213
1682,26,489,Comment text 1682,2025-09-28 21:48:00.788216
1683,234,516,Comment text 1683,2025-11-15 21:48:00.788219
1684,383,561,Comment text 1684,2025-11-20 21:48:00.788222
1685,310,435,Comment text 1685,2025-09-12 21:48:00.788226
1686,207,350,Comment text 1686,2025-12-11 21:48:00.788229
1687,181,711,Comment text 1687,2026-01-06 21:48:00.788233
1688,121,494,Comment text 1688,2025-09-27 21:48:00.788237
1689,133,122,Comment text 1689,2025-11-26 21:48:00.788240
1690,60,416,Comment text 1690,2025-12-29 21:48:00.788244
1691,478,334,Comment text 1691,2025-12-11 21:48:00.788247
1692,325,232,Comment text 1692,2025-10-01 21:48:00.788250
1693,49,429,Comment text 1693,2025-12-18 21:48:00.788254
1694,393,663,Comment text 1694,2025-11-30 21:48:00.788258
1695,182,597,Comment text 1695,2025-11-30 21:48:00.788262
1696,432,546,Comment text 1696,2025-10-16 21:48:00.788266
1697,429,881,Comment text 1697,2025-11-17 21:48:00.788274
1698,202,789,Comment text 1698,2025-10-07 21:48:00.788277
1699,259,991,Comment text 1699,2026-02-08 21:48:00.788281
1700,442,232,Comment text 1700,2025-09-05 21:48:00.788284
1701,426,94,Comment text 1701,2025-11-21 21:48:00.788288
1702,235,708,Comment text 1702,2026-01-31 21:48:00.788292
1703,255,743,Comment text 1703,2025-09-15 21:48:00.788295
1704,224,653,Comment text 1704,2025-11-28 21:48:00.788299
1705,67,809,Comment text 1705,2025-11-12 21:48:00.788328
1706,123,254,Comment text 1706,2025-09-01 21:48:00.788332
1707,73,297,Comment text 1707,2025-09-22 21:48:00.788335
1708,293,165,Comment text 1708,2025-12-23 21:48:00.788340
1709,28,934,Comment text 1709,2025-10-04 21:48:00.788343
1710,463,128,Comment text 1710,2025-09-12 21:48:00.788348
1711,195,429,Comment text 1711,2026-01-08 21:48:00.788352
1712,456,257,Comment text 1712,2025-10-17 21:48:00.788356
1713,158,212,Comment text 1713,2025-09-22 21:48:00.788360
1714,99,741,Comment text 1714,2026-01-20 21:48:00.788363
1715,290,21,Comment text 1715,2026-02-25 21:48:00.788367
1716,288,419,Comment text 1716,2025-10-13 21:48:00.788370
1717,245,141,Comment text 1717,2025-10-25 21:48:00.788374
1718,342,344,Comment text 1718,2026-01-28 21:48:00.788377
1719,116,357,Comment text 1719,2025-09-02 21:48:00.788381
1720,64,845,Comment text 1720,2025-09-04 21:48:00.788385
1721,32,893,Comment text 1721,2025-11-25 21:48:00.788388
1722,43,393,Comment text 1722,2025-11-08 21:48:00.788391
1723,3,235,Comment text 1723,2025-12-26 21:48:00.788395
1724,301,734,Comment text 1724,2025-11-04 21:48:00.788399
1725,93,525,Comment text 1725,2026-01-12 21:48:00.788403
1726,292,411,Comment text 1726,2025-11-05 21:48:00.788406
1727,471,973,Comment text 1727,2025-09-21 21:48:00.788410
1728,369,749,Comment text 1728,2025-12-21 21:48:00.788413
1729,264,97,Comment text 1729,2025-11-06 21:48:00.788417
1730,469,382,Comment text 1730,2025-10-29 21:48:00.788421
1731,411,863,Comment text 1731,2025-09-28 21:48:00.788424
1732,94,561,Comment text 1732,2025-12-14 21:48:00.788428
1733,430,278,Comment text 1733,2026-02-24 21:48:00.788431
1734,487,335,Comment text 1734,2025-12-26 21:48:00.788435
1735,23,400,Comment text 1735,2026-01-08 21:48:00.788438
1736,424,887,Comment text 1736,2026-01-22 21:48:00.788442
1737,222,113,Comment text 1737,2025-11-03 21:48:00.788446
1738,271,925,Comment text 1738,2025-11-28 21:48:00.788449
1739,401,43,Comment text 1739,2025-10-18 21:48:00.788453
1740,200,68,Comment text 1740,2025-10-28 21:48:00.788456
1741,420,574,Comment text 1741,2025-09-16 21:48:00.788460
1742,347,408,Comment text 1742,2025-12-22 21:48:00.788463
1743,203,607,Comment text 1743,2025-12-03 21:48:00.788467
1744,316,780,Comment text 1744,2025-12-13 21:48:00.788470
1745,498,81,Comment text 1745,2025-11-12 21:48:00.788473
1746,64,206,Comment text 1746,2025-09-15 21:48:00.788477
1747,32,302,Comment text 1747,2025-11-17 21:48:00.788480
1748,446,124,Comment text 1748,2025-11-04 21:48:00.788484
1749,88,630,Comment text 1749,2025-11-05 21:48:00.788487
1750,181,980,Comment text 1750,2026-02-18 21:48:00.788491
1751,302,140,Comment text 1751,2026-02-07 21:48:00.788495
1752,301,891,Comment text 1752,2025-09-15 21:48:00.788498
1753,152,302,Comment text 1753,2025-10-12 21:48:00.788501
1754,445,605,Comment text 1754,2025-12-26 21:48:00.788504
1755,376,705,Comment text 1755,2025-09-14 21:48:00.788507
1756,395,914,Comment text 1756,2025-12-26 21:48:00.788511
1757,77,646,Comment text 1757,2026-01-27 21:48:00.788514
1758,133,752,Comment text 1758,2025-12-02 21:48:00.788517
1759,201,782,Comment text 1759,2026-02-26 21:48:00.788521
1760,329,197,Comment text 1760,2025-12-21 21:48:00.788524
1761,431,511,Comment text 1761,2025-10-04 21:48:00.788528
1762,387,985,Comment text 1762,2025-11-03 21:48:00.788531
1763,427,98,Comment text 1763,2025-11-25 21:48:00.788534
1764,7,582,Comment text 1764,2025-09-13 21:48:00.788538
1765,135,460,Comment text 1765,2026-01-30 21:48:00.788541
1766,242,514,Comment text 1766,2026-01-11 21:48:00.788545
1767,199,964,Comment text 1767,2025-10-01 21:48:00.788548
1768,299,528,Comment text 1768,2026-02-21 21:48:00.788551
1769,165,202,Comment text 1769,2025-10-28 21:48:00.788555
1770,124,768,Comment text 1770,2025-10-22 21:48:00.788558
1771,93,284,Comment text 1771,2025-11-08 21:48:00.788562
1772,91,472,Comment text 1772,2025-09-15 21:48:00.788566
1773,319,378,Comment text 1773,2025-09-17 21:48:00.788569
1774,334,528,Comment text 1774,2025-12-25 21:48:00.788572
1775,450,270,Comment text 1775,2026-01-07 21:48:00.788576
1776,342,740,Comment text 1776,2025-09-23 21:48:00.788579
1777,4,749,Comment text 1777,2025-10-27 21:48:00.788583
1778,85,417,Comment text 1778,2025-10-14 21:48:00.788586
1779,30,10,Comment text 1779,2025-10-10 21:48:00.788589
1780,191,828,Comment text 1780,2026-02-05 21:48:00.788593
1781,107,58,Comment text 1781,2026-01-28 21:48:00.788596
1782,466,211,Comment text 1782,2025-10-14 21:48:00.788600
1783,274,729,Comment text 1783,2025-09-20 21:48:00.788609
1784,210,258,Comment text 1784,2025-09-22 21:48:00.788613
1785,496,764,Comment text 1785,2025-12-30 21:48:00.788617
1786,159,266,Comment text 1786,2026-02-05 21:48:00.788620
1787,213,538,Comment text 1787,2025-09-09 21:48:00.788625
1788,84,971,Comment text 1788,2025-12-21 21:48:00.788628
1789,459,446,Comment text 1789,2025-09-24 21:48:00.788632
1790,324,702,Comment text 1790,2026-01-11 21:48:00.788646
1791,223,970,Comment text 1791,2026-01-21 21:48:00.788650
1792,126,391,Comment text 1792,2025-10-23 21:48:00.788654
1793,38,511,Comment text 1793,2026-01-13 21:48:00.788657
1794,149,992,Comment text 1794,2025-11-23 21:48:00.788660
1795,24,483,Comment text 1795,2025-10-12 21:48:00.788664
1796,8,403,Comment text 1796,2026-02-02 21:48:00.788667
1797,300,260,Comment text 1797,2025-12-27 21:48:00.788671
1798,473,77,Comment text 1798,2026-01-12 21:48:00.788674
1799,90,709,Comment text 1799,2025-09-20 21:48:00.788678
1800,315,268,Comment text 1800,2025-12-30 21:48:00.788681
1801,201,126,Comment text 1801,2026-02-03 21:48:00.788685
1802,406,65,Comment text 1802,2025-09-06 21:48:00.788688
1803,174,388,Comment text 1803,2025-10-22 21:48:00.788692
1804,262,919,Comment text 1804,2025-10-09 21:48:00.788695
1805,9,247,Comment text 1805,2026-02-19 21:48:00.788699
1806,365,510,Comment text 1806,2026-01-29 21:48:00.788703
1807,199,781,Comment text 1807,2026-01-16 21:48:00.788707
1808,456,943,Comment text 1808,2025-09-12 21:48:00.788710
1809,73,621,Comment text 1809,2026-01-26 21:48:00.788714
1810,416,985,Comment text 1810,2025-11-02 21:48:00.788717
1811,261,789,Comment text 1811,2025-11-28 21:48:00.788721
1812,346,667,Comment text 1812,2025-11-07 21:48:00.788725
1813,349,804,Comment text 1813,2025-12-28 21:48:00.788728
1814,430,975,Comment text 1814,2025-09-11 21:48:00.788732
1815,230,528,Comment text 1815,2025-10-31 21:48:00.788735
1816,187,653,Comment text 1816,2025-11-08 21:48:00.788739
1817,246,962,Comment text 1817,2025-10-16 21:48:00.788743
1818,494,903,Comment text 1818,2025-11-13 21:48:00.788746
1819,360,139,Comment text 1819,2025-12-27 21:48:00.788750
1820,212,532,Comment text 1820,2026-02-02 21:48:00.788753
1821,41,561,Comment text 1821,2025-09-14 21:48:00.788757
1822,394,688,Comment text 1822,2025-09-29 21:48:00.788760
1823,311,690,Comment text 1823,2025-12-31 21:48:00.788764
1824,235,337,Comment text 1824,2025-09-15 21:48:00.788768
1825,137,236,Comment text 1825,2025-12-06 21:48:00.788771
1826,47,957,Comment text 1826,2025-12-28 21:48:00.788774
1827,5,6,Comment text 1827,2025-09-18 21:48:00.788778
1828,359,201,Comment text 1828,2026-01-12 21:48:00.788782
1829,495,369,Comment text 1829,2026-02-20 21:48:00.788785
1830,338,33,Comment text 1830,2025-11-26 21:48:00.788789
1831,120,800,Comment text 1831,2026-01-30 21:48:00.788792
1832,20,859,Comment text 1832,2026-01-28 21:48:00.788796
1833,85,450,Comment text 1833,2025-12-09 21:48:00.788800
1834,91,806,Comment text 1834,2026-01-18 21:48:00.788803
1835,289,783,Comment text 1835,2025-12-10 21:48:00.788807
1836,111,829,Comment text 1836,2026-01-29 21:48:00.788810
1837,372,272,Comment text 1837,2025-10-04 21:48:00.788814
1838,321,672,Comment text 1838,2025-12-11 21:48:00.788818
1839,382,735,Comment text 1839,2025-10-19 21:48:00.788821
1840,310,137,Comment text 1840,2025-11-06 21:48:00.788825
1841,118,305,Comment text 1841,2026-01-26 21:48:00.788828
1842,166,294,Comment text 1842,2026-01-01 21:48:00.788832
1843,92,378,Comment text 1843,2025-11-01 21:48:00.788835
1844,252,459,Comment text 1844,2025-09-13 21:48:00.788839
1845,333,480,Comment text 1845,2025-12-27 21:48:00.788842
1846,376,495,Comment text 1846,2026-01-03 21:48:00.788846
1847,295,168,Comment text 1847,2025-12-23 21:48:00.788850
1848,450,348,Comment text 1848,2026-01-14 21:48:00.788853
1849,35,101,Comment text 1849,2025-12-30 21:48:00.788857
1850,423,471,Comment text 1850,2025-10-22 21:48:00.788860
1851,332,790,Comment text 1851,2026-01-26 21:48:00.788864
1852,298,988,Comment text 1852,2025-10-28 21:48:00.788867
1853,178,349,Comment text 1853,2025-11-19 21:48:00.788871
1854,324,13,Comment text 1854,2025-11-11 21:48:00.788875
1855,26,726,Comment text 1855,2025-11-13 21:48:00.788878
1856,156,788,Comment text 1856,2025-10-22 21:48:00.788881
1857,316,591,Comment text 1857,2025-09-24 21:48:00.788885
1858,258,208,Comment text 1858,2025-11-05 21:48:00.788888
1859,77,929,Comment text 1859,2025-11-09 21:48:00.788892
1860,391,528,Comment text 1860,2025-10-27 21:48:00.788895
1861,241,501,Comment text 1861,2025-09-14 21:48:00.788899
1862,242,274,Comment text 1862,2025-09-06 21:48:00.788903
1863,226,46,Comment text 1863,2025-12-25 21:48:00.788907
1864,255,329,Comment text 1864,2025-11-27 21:48:00.788910
1865,389,249,Comment text 1865,2025-10-18 21:48:00.788914
1866,120,601,Comment text 1866,2026-02-23 21:48:00.788917
